timestamp, desired_lat, desired_lon, desired_heading, current_lat, current_lon, current_speed, current_heading, travel_distance, calculated_distance, calculated_distance_next, starting_index, selected_index
1745894772.166857,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.99181742044394,0.0,345.00463022347316,0.0,14.291645912136445,14.752864735183374,149,149
1745894772.291566,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.99181742067346,0.0,345.0047121857432,0.0,14.291645912136445,14.752864735183374,149,149
1745894772.3672495,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.99181742067346,0.0,345.0047121857432,0.0,14.291645912136445,14.752864735183374,149,149
1745894772.4676309,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.9918174199849,0.0,345.0047121857432,0.0,14.291645912136445,14.752864735183374,149,149
1745894772.567597,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.9918174199849,0.0,345.0047121857432,0.0,14.291645912136445,14.752864735183374,149,149
1745894772.6675148,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.9918174199849,0.0,345.0047121857432,0.0,14.291645912136445,14.752864735183374,149,149
1745894772.7676265,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.99181742005375,0.0,345.00468486498653,0.0,14.291645912136445,14.752864735183374,149,149
1745894772.8676856,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.99181742005375,0.0,345.00468486498653,0.0,14.291645912136445,14.752864735183374,149,149
1745894772.968104,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.99181742037507,0.0,345.00468486498653,0.0,14.291645912136445,14.752864735183374,149,149
1745894773.0682688,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.99181742037507,0.0,345.00468486498653,0.0,14.291645912136445,14.752864735183374,149,149
1745894773.1683264,41.7009509863219,-87.9918152849739,352.787139009082,41.70095046866163,-87.99181742037507,0.0,345.00468486498653,0.0,14.291645912136445,14.752864735183374,149,149
