latitude,longitude,elevation,heading,Elevation-original
41.702638022423,-87.9918260322817,227.167050170898,359.62000561325,231.867050170898
41.7026423067172,-87.9918260706344,227.158215332031,359.62000561325,231.858215332031
41.7026469830847,-87.9918261120396,227.149533081055,359.619486518873,231.849533081055
41.7026520542669,-87.9918261577828,227.138943481445,359.619486518873,231.838943481445
41.7026575136837,-87.991826206854,227.127117919922,359.62000561325,231.827117919922
41.7026633701086,-87.991826258909,227.114376831055,359.619486518873,231.814376831055
41.7026696186063,-87.9918263145215,227.100888061523,359.619486518873,231.800888061523
41.70267625808,-87.9918263737604,227.086651611328,359.618967424496,231.786651611328
41.702683281401,-87.9918264364421,227.071575927734,359.618967424496,231.771575927734
41.7026906896657,-87.9918265027273,227.05553894043,359.619486518873,231.75553894043
41.7026984916479,-87.9918265727536,227.036877441406,359.62000561325,231.736877441406
41.7027066708966,-87.9918266458785,227.016934204102,359.62000561325,231.716934204102
41.7027152186382,-87.9918267222166,226.996151733398,359.619486518873,231.696151733398
41.7027240997777,-87.9918268017909,226.97431640625,359.618967424496,231.67431640625
41.7027331503573,-87.9918268826735,226.951596069336,359.619486518873,231.651596069336
41.7027421389718,-87.9918269632347,226.928936767578,359.62000561325,231.628936767578
41.7027509246941,-87.991827041891,226.906857299805,359.619486518873,231.606857299805
41.7027594428186,-87.991827118252,226.884930419922,359.618967424496,231.584930419922
41.7027676703147,-87.9918271920425,226.862103271484,359.62000561325,231.562103271484
