"rowID","Metadata,MulticastAddress","Metadata,StateVersion","Metadata,IsTerminated","Metadata,TimeOfCommit","Metadata,TimeOfReceipt","Metadata,Enum,Middleware::EventType","tspi.time.nanosecondsSince1970,Int64","Enum,TENA::RTcode,tspi.position.geodetic_asTransmitted.srf.rtCode (optional)","tspi.position.geodetic_asTransmitted.latitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.longitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.heightAboveEllipsoidInMeters,Float64 (optional)","Enum,TENA::RTcode,tspi.position.ltpENU_asTransmitted.srf.rtCode (optional)","tspi.position.ltpENU_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.xInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.yInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.zInMeters,Float64 (optional)","Enum,TENA::RTcode,tspi.velocity.ltpENU_asTransmitted.srf.rtCode (optional)","tspi.velocity.ltpENU_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.vxInMetersPerSecond,Float32 (optional)","tspi.velocity.ltpENU_asTransmitted.vyInMetersPerSecond,Float32 (optional)","tspi.velocity.ltpENU_asTransmitted.vzInMetersPerSecond,Float32 (optional)","Enum,TENA::RTcode,tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.rtCode (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotZinRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotYinRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotXinRadians,Float64 (optional)","const^Metadata,SDOid.hostIPaddress","const^Metadata,SDOid.processID","const^Metadata,SDOid.processCreateTimeSec","const^Metadata,SDOid.counter","const^Metadata,Enum,Middleware::CommunicationProperties","const^Metadata,ApplicationId","const^Metadata,Endpoint","const^Metadata,PublisherSessionId","const^Metadata,ReactivationCount","const^Metadata,TimeOfCreation","const^Metadata,TimeOfDiscovery","const^identifier,String","const^sourceIdentifier,String","const^Enum,VUG::LVCindicator,lvcIndicator","const^type,String","const^material,String"
16865,"N/A",4441,0,1712338353228981000,1712338353276321000,"StateChange",1712338353228891000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,104.002426147461,130.824035644531,241.702514648437,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.44438707828522,-0.0392992235720158,-0.0444400273263454,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16866,"N/A",4344,0,1712338353280359000,1712338353312295000,"StateChange",1712338353280218000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,78.755012512207,120.281814575195,240.065475463867,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.00650165183469653,-0.00834530033171177,-0.00107040198054165,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.748265981674194,-0.0118979141116142,-0.0883592292666435,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16867,"N/A",4220,0,1712338353353160000,1712338353391061000,"StateChange",1712338353353085000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,70.4014511108398,111.922058105469,239.34245300293,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.594759941101074,0.0,-0.108610384166241,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
16868,"N/A",1856,0,1712338353353595000,1712338353393065000,"StateChange",1712338353353546000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.57079637050629,0.0,0.0,"10.91.0.4",285,1712337901,4801,"Reliable",98,"10.91.0.4:34629",0,0,1712338167781740000,1712338167821434000,"MCITY-TERASIM-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16869,"N/A",1048,0,1712338353353873000,1712338353394456000,"StateChange",1712338353353835000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,51.4202117919922,74.4704208374023,237.843536376953,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.17553210258484,9.31546950688755e-10,0.0219503622502089,"10.91.0.4",285,1712337901,8046,"Reliable",98,"10.91.0.4:34629",0,0,1712338248621734000,1712338248665516000,"MCITY-TERASIM-02","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16870,"N/A",3830,0,1712338353401683000,1712338353402314000,"StateChange",1712338353400815000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3017399,-83.6981651,240.7,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3017399,-83.6981651,240.7,1.29699780038829,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3017399,-83.6981651,240.7,1.29699780038829,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16871,"N/A",4442,0,1712338353361120000,1712338353408089000,"StateChange",1712338353361002000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,104.002426147461,130.824035644531,241.702514648437,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.44438707828522,-0.0392992235720158,-0.0444400273263454,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16872,"N/A",4345,0,1712338353380487000,1712338353420813000,"StateChange",1712338353380389000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,78.7526397705078,120.278915405273,240.065170288086,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.00145576917566359,-0.00370548339560628,0.000622136518359184,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.748319208621979,-0.0119025856256485,-0.0883434936404228,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16873,"N/A",4443,0,1712338353415445000,1712338353465620000,"StateChange",1712338353415200000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,104.002426147461,130.824035644531,241.702514648437,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.44438707828522,-0.0392992235720158,-0.0444400273263454,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16874,"N/A",4221,0,1712338353429023000,1712338353478823000,"StateChange",1712338353428945000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,70.4014511108398,111.922058105469,239.34245300293,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.594759941101074,0.0,-0.108610384166241,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
16875,"N/A",3831,0,1712338353482951000,1712338353483818000,"StateChange",1712338353482011000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3017399,-83.6981651,240.7,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3017399,-83.6981651,240.7,1.29699780038829,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3017399,-83.6981651,240.7,1.29699780038829,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16876,"N/A",1857,0,1712338353476994000,1712338353514932000,"StateChange",1712338353476888000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.57079637050629,0.0,0.0,"10.91.0.4",285,1712337901,4801,"Reliable",98,"10.91.0.4:34629",0,0,1712338167781740000,1712338167821434000,"MCITY-TERASIM-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16877,"N/A",1049,0,1712338353477317000,1712338353516714000,"StateChange",1712338353477259000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,51.4202117919922,74.4704208374023,237.843536376953,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.17553210258484,9.31546950688755e-10,0.0219503622502089,"10.91.0.4",285,1712337901,8046,"Reliable",98,"10.91.0.4:34629",0,0,1712338248621734000,1712338248665516000,"MCITY-TERASIM-02","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16878,"N/A",4222,0,1712338353481388000,1712338353519765000,"StateChange",1712338353481309000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,70.4014511108398,111.922058105469,239.34245300293,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.594759941101074,0.0,-0.108610384166241,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
16879,"N/A",1858,0,1712338353482152000,1712338353521292000,"StateChange",1712338353482081000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.57079637050629,0.0,0.0,"10.91.0.4",285,1712337901,4801,"Reliable",98,"10.91.0.4:34629",0,0,1712338167781740000,1712338167821434000,"MCITY-TERASIM-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16880,"N/A",1050,0,1712338353483532000,1712338353532369000,"StateChange",1712338353483485000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,51.4202117919922,74.4704208374023,237.843536376953,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.17553210258484,9.31546950688755e-10,0.0219503622502089,"10.91.0.4",285,1712337901,8046,"Reliable",98,"10.91.0.4:34629",0,0,1712338248621734000,1712338248665516000,"MCITY-TERASIM-02","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16881,"N/A",4346,0,1712338353516502000,1712338353550959000,"StateChange",1712338353516406000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,78.7523040771484,120.278289794922,240.065093994141,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.0185016933828592,-0.0238771643489599,-0.00241825869306922,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.74833357334137,-0.0119043542072177,-0.0883989259600639,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16882,"N/A",3832,0,1712338353571940000,1712338353572751000,"StateChange",1712338353570987000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3017399,-83.6981651,240.7,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3017399,-83.6981651,240.7,1.29699780038829,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3017399,-83.6981651,240.7,1.29699780038829,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16883,"N/A",4605,0,1712338353281382000,1712338353575267000,"StateChange",1712338353281250000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,59.6892166137695,81.7109832763672,238.21760559082,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0166254881769419,0.364118158817291,0.0121660167351365,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.0136676086112857,0.00498170824721456,-0.0143783092498779,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16884,"N/A",4606,0,1712338353381395000,1712338353576913000,"StateChange",1712338353381291000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,59.6892166137695,81.7109832763672,238.21760559082,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0166254881769419,0.364118158817291,0.0121660167351365,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.0136676086112857,0.00498170824721456,-0.0143783092498779,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16885,"N/A",4607,0,1712338353481373000,1712338353579679000,"StateChange",1712338353481266000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,59.69091796875,81.7471008300781,238.218978881836,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0165177099406719,0.34220764040947,0.0111963488161564,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.0145810730755329,0.00543604278936982,-0.0140917291864753,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16886,"N/A",4444,0,1712338353580841000,1712338353631050000,"StateChange",1712338353580692000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,104.002426147461,130.824035644531,241.702514648437,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.44438707828522,-0.0392992235720158,-0.0444400273263454,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16887,"N/A",4347,0,1712338353608369000,1712338353638455000,"StateChange",1712338353608237000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,78.7511825561523,120.276870727539,240.065017700195,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.00400191824883223,-0.00534035544842482,-0.000414328853366897,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.748351275920868,-0.0118994610384107,-0.0883788987994194,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16888,"N/A",4608,0,1712338353581444000,1712338353649171000,"StateChange",1712338353581298000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,59.6926651000977,81.7806396484375,238.220230102539,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0165032241493464,0.339605122804642,0.010873107239604,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.0153138423338532,0.00589091330766678,-0.0138130178675056,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16889,"N/A",4223,0,1712338353624897000,1712338353649295000,"StateChange",1712338353624785000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,70.4011459350586,111.921432495117,239.342437744141,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.594205319881439,3.74737174624329e-09,-0.108613602817059,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
16890,"N/A",4445,0,1712338353625097000,1712338353687627000,"StateChange",1712338353624946000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,104.002426147461,130.824035644531,241.702514648437,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.44438707828522,-0.0392992235720158,-0.0444400273263454,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16891,"N/A",1859,0,1712338353668963000,1712338353693177000,"StateChange",1712338353668801000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.57079637050629,0.0,0.0,"10.91.0.4",285,1712337901,4801,"Reliable",98,"10.91.0.4:34629",0,0,1712338167781740000,1712338167821434000,"MCITY-TERASIM-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
16892,"N/A",1051,0,1712338353669436000,1712338353698364000,"StateChange",1712338353669377000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,51.4022789001465,73.9402694702148,237.829635620117,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.1755793094635,-9.31518862046232e-10,0.0205345135182142,"10.91.0.4",285,1712337901,8046,"Reliable",98,"10.91.0.4:34629",0,0,1712338248621734000,1712338248665516000,"MCITY-TERASIM-02","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
